video_id,title,description,date,fav_count,url
jE11JG2Et7s,10 MIN MODEL WAIST WORKOUT | Flat Belly &amp; Defined Abs | Eylem Abaci,"Every single body is beautiful, it's just a matter of your point of view.♥︎ But we all know those beauty standards... slim waist and toned ab lines! I would never tell anyone to stick to those standards, but if you feel more healthy, confident and beautiful by looking like that - why not? I personally love defined abs because it looks so strong and sexy. This workout will help you to tone and strengthen your core muscles and burn fat. Hope you like it. :)

▪️ Intensity: Medium/Intense

▪️ Recommendations:
• Make sure to press your lower back flat onto the mat. No gaps please. Hold this position also during leg lifts and lower your legs only as far as possible, even if there is only a minimum of motion. ALWAYS keep the tension and press your lower back onto the mat and engage your core!
• If your neck hurts while performing the exercises, you can lay your head on the mat and go on.
• Repeating the workout 2-3x per week works perfectly.
• For more burn, combine it with my other ab workouts.
__________________________________________

➞ INSTAGRAM: https://www.instagram.com/eylmbc/ (Free Weekly Workout Plans & Challenges!♥︎) use #EylemAbaci if you want me to see your pics and videos!
➞ BLOG: http://eylemabaci.com/

✉️  PR / BUSINESS INQUIRIES:
info@eylemabaci.com

🎵  My Spotify Workout-Playlist:
https://sptfy.com/50go

🎵  Music provided by Epidemic Sound
https://www.epidemicsound.com/referral/u7y20x/
__________________________________________

Disclaimer:
In order to avoid any injury or harm, you need to check your health before doing the exercises. Performing any fitness exercises without supervision, is at your own risk. Please take professional advices of a fitness professional. Eylem Abaci will not be responsible or liable for any injury or harm you sustain as a result of this video.",2022-03-16T18:24:16Z,388809,https://www.youtube.com/watch?v=jE11JG2Et7s
GgJsQCBXXmk,Lower Abs &amp; Obliques Focus 🔥 | Small Waist Workout | 15mins (NO EQUIPMENT),"Get toned abs and sculpt a smaller waist by combining this Lower Abs Workout with our cardio workouts and a well-managed diet (see our meal plans - https://mrandmrsmuscle.com).
To lose belly fat fast and develop your physique ( a smaller waist ) pay close attention to the amount and type of food you consume, your protein levels, water intake, your rest/sleep and do more cardio focused  mixed intensity workouts.
-
Immediate Fat Loss Tips to take:
- Heavily reduce refined/processed carbs (SIMPLE SUGARS!!)
- Drink plenty of water or herbal teas (green tea)
- Eat intuitively (DO NOT EAT UNTIL YOU ARE FULL!)
- Eat a high protein diet
- Sleep earlier and longer
- Move more and sweat more!
-
My Meal Plans: https://mrandmrsmuscle.com/collections/all?nopreview
My Outfit: https://gym.sh/muscle-home-YT
-
This workout targets the muscles in your abs and obliques but also works the stabilizing muscles throughout your body.

FOR BEST RESULTS: Try this workout 2x per week and comment your progress below!
---------------------------------------------------------------------
VIDEO KEY:
MUSCLES WORKED
🔴 RED = Primary Muscles
🔵 BLUE = Secondary Muscles
---
SEND OUR WORKOUTS TO SOMEONE WHO NEEDS MOTIVATION AND HELP
---
DISCLAIMER:
MrandMrsMuscle strongly recommends that you consult your physician before starting any exercise or workout program.
You should be in good physical and mental condition and be able to participate in the exercises.
You should be aware and understand that when participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this workout, exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself, and agree to release and discharge MrandMrsMuscle from any and all claims or causes of action, known or unknown, arising out of MrandMrsMuscle's negligence.

#lowerabs #bellyfat #abs",2020-09-04T17:54:33Z,963725,https://www.youtube.com/watch?v=GgJsQCBXXmk
CMUe-gpNzus,10 MINUTE AB WORKOUT (EFFECTIVE) | intense | follow along | no equipment,"make sure you watch the whole video to ensure you complete the full workout !

i did a 10 minute ab workout (including a warm up and cool down), which i personally do (each set is 30 seconds). this is a FOLLOW ALONG workout, so make sure you have a mat and water with you! if you are looking for an even MORE intense workout, do this 3+ times. for best results, repeat multiple times weekly. i hope y'all enjoyed:)

make sure to like, subscribe, and click the bell to get notified whenever i post. stay tuned for an upcoming video soon!

BOOTY WORKOUT:
https://www.youtube.com/watch?v=5uIMJ4hFfWQ

SOCIALS:
instagram:  @alessyafarrugiaa
tiktok:  @alessyafarrugia
snapchat:  @alessya.f
vsco:  @alessyafarrugia
spotify:  @alessyafarrugia

BUSINESS INQUIRIES:
alessya@sditalent.com

DISCLAIMER:
Your health and safety is important, so if needed, please consult with your healthcare provider prior to performing this or any other exercise programs. Please take your time and go at your own pace if needed. If at any time you feel unwell, please stop immediately. By performing these exercises, you agree that you are doing so at your own risk, therefore do not hold Alessya Farrugia liable for any injuries or harm you may sustain as a result of performing the exercises in this video.",2021-05-07T20:01:44Z,463913,https://www.youtube.com/watch?v=CMUe-gpNzus
1WIah0t1Bzw,20 Minute Abs and Core Workout - Dumbbells + Bodyweight | Caroline Girvan,"All you will need for this abdominal muscle targeting workout is your mat and a pair of lighter dumbbells. The dumbbells I am using for your reference are 8kg each!

The timer will be on for 40 seconds of work per exercise with 5 seconds rest in between!

ALTERNATING DEADBUG
SINGLE SIDE DEADBUG
SWITCH SIDE!
DOUBLE DEADBUG
STRAIGHT LEG DEADBUG
LEG LOWER
TOE REACH
TOE REACH TO LEG LOWER
OPP HAND TO FOOT CRUNCH (one side)
SWITCH SIDE!
ALTERNATING HAND TO FOOT REACH
TUCK TO HOLLOW
KNEES TO TOUCH CHEST TUCK
STRAIGHT LEG REVERSE CRUNCH
3 POINT CRUNCH
CRUNCH PULSES!
HEEL REACHES
BICYCLES
STRAIGHT LEG BICYCLES
RUSSIAN TWIST (BODYWEIGHT)
RUSSIAN TWIST (X1 DUMBBELL)
STRAIGHT ARM PLANK HOVER (ONE SIDE)
SWITCH SIDE!
PLANK SIDE KNEE TUCK (ONE SIDE)
SWITCH SIDE!
SAW!

So many exercises that I challenge you to perform as controlled as possible and at a pace that allows you to really focus!

The Deadbug is one of my favourites as you can probably tell by now if you have been training with me for awhile! The erector spinae, deeper transverse abdominis and the pelvic floor all are involved and is a fantastic exercise to train yourself to ‘brace’! Think if you were to be hit with impact in the stomach… you would brace! Think about bracing before every movement.

Also, something I think about that is so simple…. If I lie on my back flat and relax I can place my hand under the natural curvature of the lower back. I don’t want this to happen during any exercise involving resistance training whether it is weights or bodyweight. Brace for impact… and think about flattening that lower back into the mat!

I hope you enjoy this longer ab workout as much as I did!! I definitely felt realigned after!

Cx

Always ensure you warm up before any workout. Here’s my 5 Min Warm Up Routine: https://youtu.be/c0VxUFHdYzs

Today’s Optional Add-on: https://youtu.be/ld3x6ccLs2Q

Caroline’s 24 Days of Xmas Advent Playlist: https://www.youtube.com/playlist?list=PLhu1QCKrfgPVKViubrzd6hP3ziAs60qfD

Join The Caroline Girvan Community

▶ Instagram: https://instagram.com/carolinegirvan
▶ Private Facebook Group: https://facebook.com/groups/carolinegirvan

My Amazon Stores

▶ My Amazon UK Page: https://amazon.co.uk/shop/carolinegirvan
▶ My Amazon US Page: https://amazon.com/shop/carolinegirvan

▶ Business Enquiries Email: info@carolinegirvan.com

Disclaimer: If you are new to exercise or planning on embarking on a new fitness programme, you should consult your physician. This video may offer health, fitness or nutritional information and is meant for educational purposes only. This information is not meant as an alternative to seeking professional medical advice or suggested treatment. Please know that performing any exercise or programme is solely at your own risk.",2021-12-02T05:00:01Z,882004,https://www.youtube.com/watch?v=1WIah0t1Bzw
3ukhXFkZYpo,"10 MIN ULTIMATE AB WORKOUT (Intense Core Exercises, Home Workout)","get the most intense burn in your abs with this home workout! 45 seconds of work followed by 15 seconds of rest. make sure to keep your core as tight as possible during the workout! If you ever feel like you need more rest, an extra break or modify an exercise - do so! it's time to get started sooo.. are you ready to LEVEL UP?

GET MY WORKOUT PROGRAMS: https://gainsbybrains.com/collections/guides

for daily workout inspo, follow me on instagram https://instagram.com/gainsbybrains​​

FREE MACRO CALCULATOR: https://gainsbybrains.com/pages/macro-calculator

music from epidemic sound
www.epidemicsound.com
music from artlist
www.artlist.io

Disclaimer:
To avoid any injuries or harm, make sure you check your health with your doctor before exercising. This channel offers health, fitness and nutritional information. You should not rely on this information as a substitute for, nor does it replace, professional medical advice, diagnosis, or treatment. By performing any fitness exercises without supervision like with this video, you are performing them at your own risk. See a fitness professional to give you advice on your exercise form. TRAIN WITH GAINSBYBRAINS will not be responsible or liable for any injury or harm you sustain as a result of this video.",2022-01-02T15:59:46Z,342190,https://www.youtube.com/watch?v=3ukhXFkZYpo
T7TkoHtbyh8,No Neck Pain Abs Workout | 10 Min Ab Workout (NECK + BACK FRIENDLY!),"No Neck Pain Abs Workout | 10 Min Ab Workout (NECK + BACK FRIENDLY!)

No Neck Pain Abs Workout | 10 Min Ab Workout at home (NECK + BACK FRIENDLY!) // Caroline Jordan //  for more info about abs workout without neck strain and other abs exercises, head over to: https://carolinejordanfitness.com

Help me to maintain and grow this channel!!!
become a Patreon here: https://www.patreon.com/carolinejordanfitness
or donate Paypal: https://www.paypal.me/CarolineJordanUS
or Venmo: https://venmo.com/carolinejordanfitness

Have you ever tried to do a core workout and instead of feeling your abs, you are feeling the strain in your neck or back? It can be tough to stick through the workout if you constantly end up in pain and discomfort. If this sounds like you, watch this video and start off with these exercises to strengthen your core, without adding that extra tension on your lower back and neck!!

Working your core is important for a stronger body and better posture, but if you are also hurting your neck, back, or hips in the process, then you may be missing out on some of the benefits of ab workouts altogether. One of the most common complaints from traditional ab exercises is neck pain. Too often the movement of core exercises puts undue strain on the neck and upper back. A lot of this has to do with form and our posture from spending entirely too much time on the computer. But don't give up on your abs altogether—my creative core exercises will leave you with a strong core without the pain in the neck. As a certified personal trainer and coach, Im here to help you find exercises that strengthen your core without strain and help you move better in your body. Join me for this neck-friendly abs workout and we will get strong together!

I believe exercise is one of the key ingredients in having energy and living a powerful life. I hope this Floor workout video serves you in feeling you're very best. Leave me a comment below if you try these routines and let me know how you feel!

♥ No matter how where you are in your health and fitness, you CAN start getting fit and improving your life! Start this workout with me ♥ Snap & Share pictures of your progress. Tag me @carolinejordanfitness I want you to be healthy & happy. =) ♥ LIKE, SHARE this video & SUBSCRIBE. https://www.youtube.com/CarolineJordan?sub_confirmation=1 Support me in reaching more subscribers!!! xx

Positive Feel Good Fitness,
-Caroline Jordan

 👇 SUBSCRIBE TO CAROLINE’S YOUTUBE CHANNEL NOW 👇
 https://www.youtube.com/CarolineJordan?sub_confirmation=1

★☆★ CONNECT WITH CAROLINE ON SOCIAL MEDIA ★☆★
Caroline Jordan Blog: https://carolinejordanfitness.com/blog/
Facebook: https://www.facebook.com/carolinejordanfitness
Instagram: https://www.instagram.com/carolinejordanfitness/
Twitter:  https://twitter.com/carolinefitness
Linkedin: https://www.linkedin.com/in/caroline-jordan-7531315b/

💪 TRAINING AND PROGRAMS 💻
HURT FOOT FITNESS EXCLUSIVE COACHING PROGRAM: https://www.hurtfootfitness.com
WORKOUT VIDEO LIBRARY: https://www.hurtfootfitness.com/workout-video-library
HURT FOOT DIET GUIDE: https://www.hurtfootfitness.com/healingdiet
STRONG BODY PROGRAM: https://www.hurtfootfitness.com/strongbody
DIABETES WEIGHT LOSS PROGRAM:  https://hurtfootfitness.com/diabetes-exercises-for-weight-loss-workout-program
SCIATIC NERVE PAIN RELIEF PROGRAM: https://get-pain-relief-now.teachable.com/p/sciatic-nerve-pain-relief

#C​arolineJordan #AbWorkout #NoNeckPain

DISCLAIMER: This content (the video, description, links, and comments) is not medical advice or a treatment plan and is intended for general education and demonstration purposes only. This content should not be used to self-diagnose or self-treat any health, medical, or physical condition. Don’t use this content to avoid going to your own healthcare professional or to replace the advice they give you. Consult with your healthcare professional before doing anything contained in this content. You agree to indemnify and hold harmless Caroline Jordan Fitness its officers, employees, and contractors for any and all losses, injuries, or damages resulting from any and all claims that arise from your use or misuse of this content. Caroline Jordan Fitness makes no representations about the accuracy or suitability of this content. Use of this content is at your sole risk.",2021-06-14T13:00:09Z,35143,https://www.youtube.com/watch?v=T7TkoHtbyh8
oQ--HZDG2ew,Bowflex® Bodyweight Workout | Three-Minute Standing Ab Workout,"Subscribe for more workouts and tips: http://goo.gl/sxLYmP

You don't have to go down to the floor to work your abs, and this quick workout proves it.  Get ready to work your core while keeping your feet on the floor, all in three minutes!

The Three-Minute Standing Ab Workout consists of four ab exercises done for 45 seconds each:

1) March and Squeeze - Start with both hands straight up in the air and bring one knee all the way up while bringing your arms down, keeping your hands above your elbows and near your body, so your elbows and knee line up, with your knee in between both arms.  As you do this, squeeze your abs.  Return to the starting position and do the same thing with your other knee, and continue to alternate knees.

2) Elbow to Opposite Knee - Bring one arm up so your elbow is at chest height and your hand is above your elbow, and bring your opposite knee up while bringing that arm down so your elbow meets your knee (don't hit them together hard).  As you do this, squeeze your abs.  Return them back to their starting point and do the same thing with your other knee and elbow, and continue to alternate.

3) Straight Leg Raises - Keeping your leg a straight as possible, raise it up in front of your body with bringing the opposite arm down, reaching out your hand to touch your foot (or as close as you can get).  Return them back to their starting point and do the same thing with your other leg and arm, and continue to alternate.

4) Rotate and Punch - Stand with your legs about shoulder width apart and rotate your upper body, throwing a jab out with your arm. Then rotate the other direction and jab with your other arm.  Your feet should stay in about the same location the whole time, with just a little twist of the same foot of the arm that is jabbing to allow the body to rotate.

Do each of these exercises consecutively, for a total of three minutes, and you will have got an awesome ab workout while never going to the ground.

More quick workouts: http://goo.gl/mj1b0C

Additional fitness tips: http://goo.gl/vFWbTL


Here are some other fitness resources you may find helpful:

http://www.Bowflex.com - Find all the fitness solutions you'll ever need to help you be healthy.

http://www.BowflexInsider.com - Head to the Bowflex Insider blog to read the latest in all things related to fitness and health.",2015-09-09T17:00:01Z,3076560,https://www.youtube.com/watch?v=oQ--HZDG2ew
3yL0klflL0M,Abs Workout to Get 11 Line Abs | 10 Min Hourglass Abs Workout At Home,"Brand new 2021 Hourglass Challenge for Abs and Booty! Quick 10 mins abs workout that can help get that 11 line abs. Drop a comment down below on how you went with this ab workout at home.

✚ Free Program Schedule
https://www.chloeting.com/program/2021/hourglass-challenge.html
Ep 1 - https://youtu.be/9g29dCXHOSI
Ep 2 - https://youtu.be/3yL0klflL0M
Ep 3 - https://youtu.be/BCZjD3TBVJI
Ep 4 - https://youtu.be/7T4Vy_ufszk
Ep 5 - https://youtu.be/tC2PuvibB7w

✚ Free Recipes
https://www.chloeting.com/recipes/

✚ Sponsor this channel
https://www.youtube.com/chloeting/join
Sub to my 2nd channel
https://www.youtube.com/channel/UCBrcDabYtwbR1VIhwH5efZA?sub_confirmation=1

✚ My links
https://www.instagram.com/chloe_t/
https://www.instagram.com/itschloeting/
twitch.tv/chloeting
https://discord.gg/chloeting
My Spotify Playlist https://open.spotify.com/user/s17162aerlbfj7cpsvv48spyx?si=0Zzwvx6-SdW2gbuyIveoaQ

✚ Music by
Music provided by Monstercat:
inverness, Anthony Russo, & KANG DANIEL - State of Wonder
https://youtube.com/monstercat
https://youtube.com/monstercatinstinct

Droeloe - Many Words
Watch: https://youtu.be/pmmTNQpfCM4
Download / Stream: https://bitbird.lnk.to/TE8r7f4l

Taska Black - In The End (ft. Aviella)
Watch: https://youtu.be/jgBHkkMwryc
Download / Stream: https://bitbird.lnk.to/xLEVti4a

San Holo - trip
Watch: https://youtu.be/3umCYZf335w
Download / Stream: https://sanholo.lnk.to/qOT7vg9i

Felix Cartal - Right Now
https://felixcartal.lnk.to/rightnow

#workouts #fitness #chloeting #chloetingchallenge #abs #absworkout #workout

IMPORTANT DISCLAIMER: Some people may see my video titles as click-bait. YouTubers optimise their video's meta data for discovery due to how the algorithm is like. This isn't anything new. Most people who've been watching YouTube for years would understand this. If you're unhappy and get triggered by this, well, this channel isn't for you then. I’ve provided free workout schedules and programs since day 1 and have always optimised my meta data as such so that's not going to change.

Having said that, it doesn't mean the workout do not work. You will still see results by following a suitable program schedule, watching your diet, being in a deficit or surplus (based on your goals), doing exercises in good form, etc. These are all equally important factors. You're not going to get abs, grow a booty, grow biceps magically from 1 or 2 videos, in 1, 2, 3 or 4 weeks cause everyone is different. I've explain multiple times throughout videos throughout my channel over years that it takes time and lots of factors, so don't take a video title out of context. Targetting fat loss is not scientifically proven. Everyone is different and it takes time.

When doing any home workouts, do take precaution to exercise in a safe environment, and if you need help or you're not seeing results, I suggest seeing a health and fitness professional to give you tailored advice on your exercise form and dietary needs. I am not a medical professional and what I share on my channel are my views and what has worked for myself. Your health and safety is the utmost importance so find out what works for you.",2021-02-15T12:00:03Z,13047469,https://www.youtube.com/watch?v=3yL0klflL0M
zcMOEvUWVTA,STANDING ABS Workout // With Weights,"This STANDING ABS workout is fire!! We are adding weights today so that we can really feel the burn in those abs. No laying down, and no mat or floor ab exercises today. We are doing this one standing up the entire time. The key to really targeting the abs is to use your breath and keep your abs engaged/contracted the entire time. With each exhale pull the belly button up and in towards the spine, keep the tailbone tucked and use each movement to fire up that core!! For an added challenge repeat the circuit twice!

🍎Nutrition Guide: https://heatherrobertson.com/shop/
⭐️Free 12 Week Workout Plan: https://bit.ly/3yzAoiO
🗓Free Monthly Workout Calendar: https://bit.ly/3bMZGjU
🎶My Spotify Playlist: https://spoti.fi/3hKdLiV
🙋🏼 My Instagram: https://www.instagram.com/heatherrobertsoncom

 👜 Shop my Outfits: https://heatherrobertson.com/heathers-picks/

Workout Breakdown: 9 different standing ab exercises 40s work + 10s rest
Equipment Needed: dumbbell (I used a 10lb weight)
Pair with this workout for a longer sweat sesh: https://youtu.be/caEVVO2u_0s

Where I get my Music *Try it FREE for 30 days*
http://share.epidemicsound.com/zj9WV

My Go-To Gear, Beauty Products + More: https://www.amazon.com/shop/heatherrobertson

L I N K S

Website: http://www.heatherrobertson.com
Instagram: http://www.instagram.com/heatherrobertsoncom
Facebook: http://www.facebook.com/heatherrobertsoncom
Pinterest: https://www.pinterest.com/heatherrobertsoncom
______________________________

D I S C L A I M E R

This is my own personal workout and may not be suited for you. It is strongly recommend that you consult with your physician before beginning any exercise program. By engaging in this exercise or exercise program, you agree that you do so at your own risk.

______________________________

Thanks for watching!

❤ Heather",2020-08-05T15:00:13Z,1470532,https://www.youtube.com/watch?v=zcMOEvUWVTA
c1lu0QZFA8M,10 MIN TONED ABS + WAIST WORKOUT 👙💕 CROP TOP ABS WORKOUT,"This workout was SO requested when I asked what celebrity workouts you wanted to see on Instagram! Emrata is literally the queen of the crop top so today we're going to do an intense mat abs workout! This workout is going to help work the ab crack, that line down the middle of the stomach, as well as tone our waist and obliques! I love your requests they're always so fun!

MY PILATES APP + ALL MY PROGRAMS: https://www.alignapp.com/

MOBILE APP:
iPhone: https://apps.apple.com/us/app/id1500794429
Android:https://play.google.com/store/apps/details?id=com.bbfit&hl=en_US&gl=US

INSTAGRAM
Me: https://www.instagram.com/baileybrwn/?hl=en
ALIGN: https://www.instagram.com/bbfit.app/?hl=en

TIKTOK: https://www.tiktok.com/@baileybrwn?lang=en

Let me know what celebrity workout you want to try next 💕",2019-11-21T12:54:21Z,714835,https://www.youtube.com/watch?v=c1lu0QZFA8M
Hhw7z3koeHs,"15 MIN TABATA AB Workout - No Repeat Exercises, Tabata Cardio Style, Low Impact","NEW Tabata Workout! Are you ready for a 15 MIN Tabata Ab Burner? Super fun + super effective! All you need is 15 minutes and your mat 💪🏼 Let's strengthen our core muscles together team! Don't stop when you feel your core shake... embrace the burn! Let's do it! 🔥

▸ Muscles Worked: Total Core Burner
▸ Time: 15 Min
▸ Equipment: No Equipment

▸ Instructions: Follow along and complete as many reps as possible in 20 Seconds. After 10 Seconds of Rest continue to the next move.

▸ The Workout:
1. Tabata Workout 0:00 - 13:05
2. Cool Down 13:13 - 16:24

Please remember that we are all different and that you can make this your own workout ♡ Take a longer break when you need to.

♡ Join the OFFICIAL TEAM GROW Community Group: www.facebook.com/groups/teamgrowsupport/

♡ Workout Challenges & Guides: http://growingannanas.com

♡ My  @foodspring  Supplements: https://bit.ly/33gIZZD
DISCOUNT CODE - ANNAFSG

♡ My  @Gymshark  Outfits: https://gym.sh/Shop-Anna-E

♡  The Gear I Use:
Camera: https://amzn.to/3aticKD
Lens: https://amzn.to/3cCiujR
Tripod: https://amzn.to/2zontX9
Microphone: https://amzn.to/34VaKXH

♡ SUBSCRIBE: http://bit.ly/2QLvpXn
♡ Instagram: http://bit.ly/2ZSdHFR
♡ Facebook: http://bit.ly/2SVkgpE

♡ My Music: https://www.epidemicsound.com

D I S C L A I M E R

If you are a newbie start with a simple and easy exercise before attempting all advanced exercises. Performing exercises out of your capability might strain your muscles and you may get injured.

This channel offers health, fitness and nutritional information. You should not rely on this information as a substitute for, nor does it replace, professional medical advice, diagnosis, or treatment. By performing any fitness exercises without supervision like with this video, you are performing them at your own risk. See a fitness professional to give you advice on your exercise form. Growingannanas will not be responsible or liable for any injury or harm you sustain as a result of this video.",2021-05-19T04:00:15Z,1245710,https://www.youtube.com/watch?v=Hhw7z3koeHs
IlPFzRSZrSU,10 MIN AB WORKOUT - Side Abs &amp; Obliques // No Equipment | Pamela Reif,"Struggling with the SIDES of your stomach? // Werbung

I'm talking about that tiny bit of wobble that creates a fat roll if you put on a pair of skinny jeans. This workout trains your entire abs - but with focus on OBLIQUES! If you want to make this part stronger - take 10 minutes and give this workout a GO! ♥︎ no talking, just TRAIN :)

No Equipment or weights needed!

The video is in full length which means you can just follow whatever I’m doing 30s for each exercise – NO REST IN BETWEEN.


I recommend switching up your workouts to give your muscles enough time to recover. You can do this workout 2-3x a week and if you want to do be active on the other days: check out my Calorie Burn, Whole Body, 2in1, Arm or Booty Workout ♥︎

➞ Instagram http://www.instagram.com/pamela_rf/
➞ Food Account http://www.instagram.com/pamgoesnuts/


VIDEO, CUT & EDIT: Emrah Bayka
https://www.instagram.com/emrahbayka/
emrahbayka@gmail.com


MUSIC by Epidemic Sound
http://www.epidemicsound.com


CONTACT ME (business inquires):
pamela_reif@icloud.com

Disclaimer:
When joining me for this workout video, you need to take some precautions as your health and safety is the most important. To avoid any injury or harm, you need to check your health with your doctor before exercising. By performing any fitness exercises without supervision like with this video, you are performing them at your own risk. See a fitness professional to give you advice on your exercise form. Pamela Reif will not be responsible or liable for any injury or harm you sustain as a result of this video.",2018-12-30T15:57:15Z,11719647,https://www.youtube.com/watch?v=IlPFzRSZrSU
mUI4hXTmAkw,15 Min DUMBBELL ABS WORKOUT at Home | Follow Along No Repeat,"This no repeat, dumbbell abs workout is a targeted routine for the abdominal muscles and core with just one dumbbell!

The weight you use is completely up to you, though I recommend not too heavy so that you can focus on lifting solely with the abdominal muscles.

The abs workout with dumbbells is 50 seconds of each exercise, with 10 seconds to get ready for the next exercise. There are 15 exercises in total! You will simply need 1 dumbbell and a mat.

STRAIGHT ARM CRUNCH
TOE REACH CRUNCH
CRUNCH PULSES
BUTTERFLY CRUNCH
SIDE REACH CRUNCH
SIDE REACH CRUNCH
TUCK TO HOLLOW
TUCK TO V SIT
LEG WIPERS OVER DUMBBELL
PASS THROUGH
SLOW SIT UP
SIT UP TO ALT WOODCHOPPER
OPPOSITE HAND TO FOOT REACH
OPPOSITE HAND TO FOOT REACH
REVERSE CRUNCH TO HOLLOW

Please remember to adapt exercises to your ability. Here are some adaptations to make to exercise if you would like to make them that little bit easier.

During leg lowers and hollows, bend knees and/or lower legs not so far down
During V sit, simply keep feet on mat or raise one leg at a time.

If you tend to feel strain in your neck when performing crunches try looking at point in ceiling high and in front and think about lifting your upper back off floor with just tour upper ab muscles. Take it slow and controlled. Otherwise you can drop the dumbbell and place hands behind head to provide extra support.

Every movement in this ab workout should be slow and controlled..the slower, the better!

I hope you enjoy this workout!

Cx

➞ My @Nike Yoga Luxe Leggings (Affiliate Link): https://shopstyle.it/l/bkaEO

➞ Some of the equipment I use from my Amazon Shop Page: https://www.amazon.co.uk/shop/carolinegirvan

➞ Follow me on Instagram: https://www.instagram.com/carolinegirvan

➞ Subscribe to my YouTube Fitness Channel: https://youtube.com/c/carolinegirvan/?sub_confirmation=1

➞ My 5 Minute Warm Up Routine: https://youtu.be/_DAM-7Ctxcs

➞ Business Contact Email: info@carolinegirvan.com


Disclaimer:

If you are new to exercise or planning on embarking on a new fitness programme, you should consult your physician.
This video may offer health, fitness or nutritional information and is meant for educational purposes only. This information is not meant as an alternative to seeking professional medical advice or suggested treatment. Please know that performing any exercise or programme is solely at your own risk.",2020-07-15T17:00:23Z,1878937,https://www.youtube.com/watch?v=mUI4hXTmAkw
_4TXcvnx32E,10 Min BRACED CORE AND ABS WORKOUT at Home | Caroline Girvan,"This is a short yet challenging core and ab workout. We are training our core to ‘fight’ the arching of the lower back. Transverse abdominis, rectus abdominis, the oblique muscles, even the quads, hip flexors and erector spinae are all working hard within these dynamic and isometric exercises!

It is extremely important to perform each movement, including the Hollow Hold to suit your ability to maintain the lower back pressed flat to mat.

To familiarise yourself with how your positioning should be, carry out this simple manoeuvre.

Simply lie flat on your back on a mat with legs straight out and arms by your sides. Relax your core. Bring one hand behind your back. You will feel you can fit hand under. Remove hand from under your back for a moment. Now ‘brace for impact’ as of you were about to be hit in the stomach area! There are many ways to word this, but this is the wording I tend to use! You will notice you can no longer place your hand under. Your lower back will be pushed against the mat. Try to hold this whilst maintaining a relaxed breathe. This will provide a protective ring for your vertebrae and is important to prevent injury particularly when training and lifting weight.

During this workout, it is important to be aware of this. And to bring knees into chest or take a complete break if your back is lifting off mat.

With the hollow movements and holds, only lower to where you can maintain correct form and lower back is protected.

If preferred, simply bring the hands in close to body during hollow holds and only lower legs to a level that suits you.

Press lower back to mat entire time!

Try to not tuck the chin in… relax the neck muscles!

Lift those shoulder blades off the mat!

You will simply need a mat!

The timer will be on for 40 seconds of work, however the 20 seconds inbetween each exercise will be a HOLLOW HOLD!

CRUNCH W/ HIP LIFT
CRUNCH TUCK TO TOE TAPS
ALTERNATING DEADBUG
DOUBLE DEADBUG
HANDS UNDER HIPS FLUTTER KICKS
REVERSE TUCK TO EXTENSION
REVERSE TUCK
HIP LIFTS
HOLLOW ROCKS
RUSSIAN TWIST

Simply hug the knees to the chest when you need a break to reset! This is intense so ensure you perform the exercises safely and slowly.

This is not an easy workout…. Please bring in the knees to chest when you need that break!!

Cx

Always ensure you warm up before any workout. Here’s my 5 Min Warm Up Routine: https://youtu.be/c0VxUFHdYzs

Don’t forget to Subscribe and turn on notifications so that you don’t miss any Workouts, Community Updates or Surprises: https://youtube.com/c/carolinegirvan/?sub_confirmation=1

My FREE Workout Programs

EPIC Beginner: https://www.youtube.com/playlist?list=PLhu1QCKrfgPUZ7_HDxP8P_-0ffNoobSDH
EPIC I: https://www.youtube.com/playlist?list=PLhu1QCKrfgPW3VAMHM-wefcO4ZyXf6cwt
EPIC II: https://www.youtube.com/playlist?list=PLhu1QCKrfgPVI4oP_bKz1NvbPgsRaE8AQ
EPIC Heat: https://www.youtube.com/playlist?list=PLhu1QCKrfgPUcupe9O1IKpC_GhHuHW96r

Join The Community

▶ Instagram: https://instagram.com/carolinegirvan
▶ Private Facebook Group: https://facebook.com/groups/carolinegirvan

My Amazon Stores

▶ My Amazon UK Page: https://amazon.co.uk/shop/carolinegirvan
▶ My Amazon US Page: https://amazon.com/shop/carolinegirvan

Business Enquiries:

▶ Email: info@carolinegirvan.com

Caroline Girvan
PO BOX 115

County Antrim
Northern Ireland
BT38 8WB

Disclaimer: If you are new to exercise or planning on embarking on a new fitness programme, you should consult your physician. This video may offer health, fitness or nutritional information and is meant for educational purposes only. This information is not meant as an alternative to seeking professional medical advice or suggested treatment. Please know that performing any exercise or programme is solely at your own risk.",2021-07-12T04:15:01Z,541186,https://www.youtube.com/watch?v=_4TXcvnx32E
