video_id,title,description,date,fav_count,url
NA-5Xv9HBuQ,OUR 2021 TRAVEL PLANS… where can VAN LIFE take us after brexit.,"Go to https://nordvpn.com/campervibe to get a 2-year plan with a huge discount plus an additional gift using our coupon code: campervibe

The one reason we CAN'T FULLY disclose our TRAVEL PLANS.. vanlife UK or Europe? Travelling in 2021.

As the world is starting to open up and people are traveling, and beginning to hit the road and travel to Europe in their vans, we are getting asked more and more when and where, and, if we are going?
So, obviously we have made a video! We discuss where we will be driving our self converted campervan to (sort of) when we are going, and how long we are going for. We give you as much information as we can but if you watch the whole video you will see there's a few reasons why we cant give you all the details!

What we can tell you though, is we are definitely hitting the road, we are going for a considerable period of time, we will visit some interesting places and, we are so excited to be able to get out and make proper (or our version of proper) travel vlogs again! 
Being a vanlife travel couple that want to make travel videos, getting prepared for this adventure is just too exciting! And, we will have to be prepared as we will be travelling with a dog and a cat, however, as you will see in the video our attitude to PLANNING a big van life trip across europe and beyond is a bit more relaxed.

Follow us on our journey as we attempt to create a proper youtube travel series as we, two female travelers, attempt to drive around the world (vanlife breakdowns and pandemics permitting)
Hit the subscribe button to see where our little tiny home on wheels takes us next and how we cope living in a van!

Check out our instagram for real time updates..
https://www.instagram.com/camper_vibe/

Have a look at emily's blog for her thoughts on all things van..
http://campervibe.co.uk/

For stickers..
Make a £5.00 payment to 
https://www.paypal.com/paypalme/campervibe
and just leave your name and full address in the notes, just click add note.
If paypal confuses you (as it does me, Lou) then follow the below instructions;
Use your name as the reference then, email 
campervibe6@gmail.com 
with the same name as your reference of payment and full address.
The stickers will then be shipped out, thanks again for your support :-)

*We use affiliate links from which we earn a small percentage at no extra cost to yourself. Most of this is used to keep emilys snack cupboard topped up but occasionally she lets Lou have some to buy the dog treats!",2021-09-19T15:00:08Z,21255,https://www.youtube.com/watch?v=NA-5Xv9HBuQ
KxWR-8-4wDU,The Gabby Petito Story: An American Tragedy | 60 Minutes Australia,"Subscribe here: http://9Soci.al/chmP50wA97J Full Episodes: https://9now.app.link/uNP4qBkmN6 | American Tragedy: The Gabby Petito Story (2021) 

In a 60 Minutes special, reporter Sarah Abo delves into the details of Gabby Petito's life and murder and examines the shocking developments in the investigation into her fiancé.

WATCH more of 60 Minutes Australia: https://www.60minutes.com.au 
LIKE 60 Minutes Australia on Facebook: https://www.facebook.com/60Minutes9 
FOLLOW 60 Minutes Australia on Twitter: https://twitter.com/60Mins 
FOLLOW 60 Minutes Australia on Instagram: https://www.instagram.com/60minutes9

For forty years, 60 Minutes have been telling Australians the world’s greatest stories. Tales that changed history, our nation and our lives. Reporters Liz Hayes, Tom Steinfort, Tara Brown, Liam Bartlett and Sarah Abo look past the headlines because there is always a bigger picture. Sundays are for 60 Minutes.

#60MinutesAustralia",2021-11-16T23:48:54Z,5825695,https://www.youtube.com/watch?v=KxWR-8-4wDU
co2mjnn8UAs,SEARCHED AT THE BORDER. VAN LIFE MEXICO IS OVER 🇲🇽,"Thank you so much for enjoying our Baja Bound Series! It has been so much fun sharing with you ❤️ Get 15% off Hero Cosmetics site wide + FREE shipping on orders $35 or more. Click here https://bit.ly/3KkwUFQ Must use code: ADVENTURE

Hero Cosmetics believes in super-powered skincare for all and that everyone deserves to feel comfortable in their skin.  Make sure to check out their site for some skin care must haves including the Mighty Patch meant for your pimple emergency. 

6:05 Best car wash in Baja 🚐 ✨
31.023679, -114.843388

00:24 vineyard chat
9:30 kind stranger in Tecate
10:45 in line on a Friday
13:14 caught orange handed 
16:17 favorite tree
18:09 orange you glad...
19:08 adventure closet
22:28 bookshelf
24:28 Grand Finale Firework Show! 

► Subscribe for a new video every single Sunday: https://bit.ly/3fW095N
► Sign up for our weekly(ish) Newsletter: http://eepurl.com/bn13VD
♡ Become a Patron: https://bit.ly/2NCe02g

► JOIN US ON OUR SOCIALS:
https://www.instagram.com/mrandmrsadventure
https://www.instagram.com/heradventure
FaceBook: https://www.facebook.com/mrmrsadventure/
TikTik: https://www.tiktok.com/@mrandmrsadventure
Our blog: http://www.mrandmrsadventure.com

PayPal: MrandMrsAdventure@gmail.com

Buy Brittany's Recovery book: https://www.mrandmrsadventure.com/heartfully-healed
Buy our van blueprint here: https://bit.ly/3gQ8a9U

Our AirBnB link to save $55 on your 1st trip: https://bit.ly/3Jy7oNo
Use code MrAndMrsAdventure for 5% off Renogy: https://bit.ly/2DokIYa

Our mailing address:
Mr and Mrs Adventure 
PO Box 5034
Fort Myers Beach, FL 33932

Our entire Amazon Shop organized all nice for ya:
https://www.amazon.com/shop/mrandmrsadventure

► OUR VAN LIFE NECESSITIES:

3-PART WATER FILTER: https://youtu.be/C4PgNSYYsic
https://bit.ly/2Dz9DAk
Use promo code MRANDMRSADVENTURE10 for 10% off (apply on the shipping page) and ask about the VanLife Adventure Van Bundle when wanting to learn more about our set up.

TOP LOADING 66L SNOMASTER FRIDGE: https://youtu.be/xX6H3U3WvGM
https://bit.ly/2Wa1IAJ
Use promo code mrandmrsadventure for 5% off

3-100W RENOGY SOLAR PANELS: https://youtu.be/mfC8IhFWal0
https://bit.ly/2DokIYa
Use code MrAndMrsAdventure in the coupon box 5% off (except for batteries)

2.5 GALLON WATER HEATER: https://amzn.to/33czgBs

► CAMERA GEAR:

MAIN VLOGGING CAMERA: https://amzn.to/2DZo3M2
DSLR CAMERA: http://amzn.to/2mEA8cT
GIMBLE: https://amzn.to/2Q0kADu
GOPRO: http://amzn.to/2my5p1U
DRONE: https://amzn.to/2LKoHlg
ALL OTHER PHOTO/VIDEO GEAR: https://amzn.to/2PzrwSJIs

As always, we are so grateful to have you joining us on our journey here and we appreciate all your support ♡

Thank you Hero Cosmetics for partnering with us on this video!

#travel #travelvlog #vanlife",2022-05-01T14:00:33Z,82521,https://www.youtube.com/watch?v=co2mjnn8UAs
1501-MD82n0,VAN LIFE TIPS | where to park your van overnight,"We open our van build shop next week! Before then, we want to share where to sleep living in a van. It's often one of the unknowns when first starting van life, so we wanted to share our top tips on where to park your van overnight.

If you have any tips and suggestions for others living van life or rv life, please drop them in the comments section!

Van Build Inquiry: https://saraandalexjames.com/custom-van-build-inquiry-camper-conversion-sprinter

🚐💕SUBSCRIBE HERE: https://bit.ly/2U4HBWV

How much our Sprinter Van Conversion cost: https://youtu.be/SjkGy26AOKM

CAMERA: https://amzn.to/2PpmWI1
GIMBAL: https://amzn.to/2BxR9By


➳ VAN DETAILS: https://saraandalexjames.com/vanlife


➳ WHO ARE WE? 
We are Sara & Alex, and definitely don't forget about our dogs - Bambi & Nugget - or else they might be a little upset. We converted our own Sprinter van and have hit the road for full time adventure and fun. Subscribe for new van life and travel videos every week.

We hope to inspire you to create the life you love - whatever that looks like for you! So get out there and start creating some epic content. We live by: Create more, Consume Less.

➳ CONNECT WITH US:
https://saraandalexjames.com
https://www.instagram.com/saraandalexjames
https://www.facebook.com/40hoursoffreedom

➳ HOW WE TRAVEL FULL TIME: 
https://www.joincreatorclub.com/squeeze-page25509325

➳ OUR CURRENT VAN (2014 MERCEDES SPRINTER):
Van Life Tour | The Ultimate DIY Sprinter Van Conversion with Bathroom: https://bit.ly/2Km0899

#vanlifetips #vanlifecouple #wheretoparkyourvanovernight",2018-09-20T21:48:26Z,68586,https://www.youtube.com/watch?v=1501-MD82n0
F5Hip6Kd55U,Our Van Upgrades After 2 years of Van Life | Modernising our Tiny Old Camper | VAN TOUR,"These are the game-changing upgrades to we've made to our van, Jitters (Jits) after living full-time on the road, for the last 2 years. We hope you find these interesting & helpful! Detailed blog post coming soon but quick links below! 

If you enjoy this video, 
👍🏼 𝗧𝗛𝗨𝗠𝗕𝗦 𝗨𝗣, 𝗖𝗢𝗠𝗠𝗘𝗡𝗧 & 𝗦𝗨𝗕𝗦𝗖𝗥𝗜𝗕𝗘 if you enjoy our films. It helps hugely in getting YouTube to take notice of us so that it recommends our films to others.
👋🏼 𝗜𝗡𝗦𝗧𝗔𝗚𝗥𝗔𝗠: Come say hi, we love hearing from you (tag us)!: https://bit.ly/3lbSsrv
🌻 𝗙𝗔𝗖𝗘𝗕𝗢𝗢𝗞: Join our community (we also have a private over 50s group!): https://bit.ly/3mafxfw
💛 SUPPORT us by joining our 𝗣𝗔𝗧𝗥𝗘𝗢𝗡 community where we share exclusive videos e.g. unseen footage and Q&As: https://www.patreon.com/jitsintothesunset

 - - -  𝗩𝗜𝗗𝗘𝗢 𝗖𝗛𝗔𝗣𝗧𝗘𝗥𝗦 ✨
00:00 Intro - About Us
00:54 Electricity Set-Up 
03:34 Kitchen
05:56 Fridge Freezer
07:59 Water Filter
09:53 Diesel Heater
15:02 Water Fill-up
16:18 Summary & Travel Sneak Peak 

- - - -  𝗣𝗥𝗢𝗗𝗨𝗖𝗧 𝗟𝗜𝗡𝗞𝗦 & 𝗦𝗣𝗘𝗖𝗜𝗔𝗟 𝗠𝗘𝗡𝗧𝗜𝗢𝗡𝗦 ✨
➜ Get 10% off your first online electrical consultation with Tom from https://www.tinybuildelectrics.com/ with the code JITS10. 
➜ Get 5% off all your battery & solar panel purchases through www.tinybuildectrics.com with our code JITS5. This is what we bought from Tom, following our consultation with him:
ϟ 200 Watt Solar Panel https://bit.ly/3pMx28U
ϟ 50 Watt Solar Panels https://bit.ly/3EPUp7M
ϟ Our Victron Lithium Batteries: https://bit.ly/3IU6RpB
ϟ Our Inverter: https://bit.ly/3DKm5tf
ϟ Victron Smart Dongle: https://bit.ly/3GFhXwn
ϟ Alternator Charger: https://bit.ly/3ILIBWj
ϟ Solar MPPT Charger: https://bit.ly/3dL09Uo
ϟ DC Distribution: https://bit.ly/3IEFzTQ
ϟ  Battery Monitor: https://bit.ly/3rZc899
Remote System Configuration & Monitoring: https://bit.ly/31QlitY & https://bit.ly/3IE5NGd

➜ Thank you Gary from Barry for fitting all of our upgrades. Gary is based in Wales, UK., and is a motorhome conversion specialist. Get in touch with him on www.dragonmotors.com

➜  Fridge Freezer: We are so pleased to have upgraded to a Vitrifrigo C60i. We bought it here https://bit.ly/31QJfku as they were the cheapest we could find but please note that their customer service wasn't good (delivery delays).

➜ Water Filter: https://generalecology.com/products/420630

➜ Chinese Diesel Heater: https://amzn.to/3dIqbYa 

➜ 100% Bamboo bedsheets, ethically & sustainably produced: https://tidd.ly/3hioz92 
➜ Bamboo Memory Foam Pillows: https://tidd.ly/3yaUFKz

➜ Super Handy Water Funnel: https://amzn.to/3rYifdH


 - - - - 𝗪𝗔𝗧𝗖𝗛 𝗢𝗨𝗥 𝗧𝗥𝗔𝗩𝗘𝗟 𝗙𝗜𝗟𝗠𝗦 ✨
📺 From Ireland to France to Iceland and everywhere in between! Watch our 14 travel films in Chronological Order: https://bit.ly/2USoi1I

- - - - 𝗔 𝗕𝗜𝗧 𝗔𝗕𝗢𝗨𝗧 𝗨𝗦 ✨
We are Tania & Adam and in Sep 2019, we left our busy lives in London to travel Europe in our 21-year-old campervan named Jitters aka Jits 🚐 💕 Living in a van & capturing our adventures through film & photography is our biggest creative endeavor yet. More than anything, we feel fortunate that in doing so, we have grown a wonderful & supportive travel-loving community. THANK YOU! More about us here: https://www.jitsintothesunset.com/about-us


- - - - 𝗧𝗛𝗘 𝗠𝗨𝗦𝗜𝗖 𝗪𝗘 𝗙𝗘𝗔𝗧𝗨𝗥𝗘 ✨
We use these two main music libraries - we love & recommend them both:
➜  ARTLIST: Get 2 months free off your annual membership when you use our referral link: https://bit.ly/2Uq3xOr
➜ EPIDEMIC SOUND: Get a 30 Day Free Trial when you use our referral link: 
https://bit.ly/3xS8o9I


- - - - 𝗗𝗜𝗦𝗖𝗟𝗔𝗜𝗠𝗘𝗥 ✨
Where we could, we included our affiliate links, so that we may receive a very small commission, at no cost to you. It's a great way you can support our films for free. THANK YOU!",2021-12-12T15:00:06Z,87903,https://www.youtube.com/watch?v=F5Hip6Kd55U
20LYSvpz7GY,HER FIRST SOLO VAN LIFE ADVENTURE (and biking 200+ miles),"✈️  We created FareDrop to help you score super cheap international flights! Try it risk free and get flight deals up to 80% off  ➡️  https://faredrop.app/ytd_200913 ⬅️

Kara had a lot to learn while Nate was gone this week! For your chance to win a Mercedes Benz 4x4 Sprinter Van, + $60,000 worth of customizations by Vansmith, & support a great cause: go to https://bit.ly/You-Win-Omaze-Sprinter-Van

Watch the whole series here!:
Part 1: https://youtu.be/-d5zmqYJYJk
Part 2: ^^^ https://youtu.be/20LYSvpz7GY
Part 3: https://www.youtube.com/watch?v=zkpIq4JaxNs
Part 4: https://youtu.be/yHHAMDRraFU

#vanlife / Travel vlog 730 | Colorado Trail | Filmed August, 2020

Follow us on Instagram for behind the scenes content: @karaandnate https://www.instagram.com/karaandnate/ 

Download these copyright free songs we used in this episode - All are from here: http://bit.ly/epidemic_sound
Assorted Berries - Dylan Sitts
2020 Baby - Dylan Sitts
Add It Up (Blah Blah) - Bonkers Beat Club
And Then We Fell from the Sky - Across The Great Valley
Aoraki - Ooyy
Borrowed Matches - Tape Machines
Burn Within Sight - Dylan Sitts
Cashmere - Dylan Sitts
Crack On - Dylan Sitts
Got Real - Splasher!
Haw Par Villla - Ooyy
Heist Huzzle - Fasion
Informed and Prudent - Yi Nantiro
Jade Plant - Dylan Sitts
Kebnekaise - Czar Donic
Kyoto by Dawn - Ooyy
Mountain Downhill - Niclas Gustavsson
Mugged Off- Dylan Sitts
On Track- Dylan Sitts
Some of Y'all (Instrumental Version) - Work from Home.
Split - [ocean jams)
Still Cold - Crystal Shards
Toast - Dylan Sitts
Tweet and Delete - Dylan Sitts
Urban Chase - FormantX
Virtual Underworld - Dylan Sitts
Way Too Soon - Dylan Sitts
Words - Dylan Sitts
Valium - nothanks
Ocean Breeze - Timothy Infinite
Olympos - Ooyy

——————————————————

Here’s Nate’s FREE guide to airport lounge access: http://karaandnate.com/the-ultimate-guide-to-lounge-access/ 

How we travel for FREE (Nate’s 30 Days to Becoming a Travel Hacker):
https://learn.karaandnate.com/

Kara’s Behind the Scenes Guide to Editing a Vlog:
https://learn.karaandnate.com/p/how-to-edit-a-vlog/ 

Sign up for our Sunday Summary email here - https://karaandnate.com/sunday-summary/

——————————————————

GEAR:
Our current camera setup: https://karaandnate.com/travel-vlogging-gear/
Our suitcases: http://awaytravel.com/karaandnate
Our gear backpacks: http://bit.ly/wandrd_prvke31

——————————————————

PATREON: https://www.patreon.com/karaandnate 

SUPPORT OUR WORK: http://karaandnate.com/keep-us-on-the-road/ 

PACKING LIST: http://karaandnate.com/travel-essentials/ 

FACEBOOK: https://www.facebook.com/karaandnate/ 
INSTAGRAM: @karaandnate https://www.instagram.com/karaandnate/ 
TWITTER: @karaandnate https://twitter.com/karaandnate

——————————————————

Originally from Nashville, Tennessee, we got married June 2013 and quickly caught the #travel bug! We started “travel hacking” & finally decided we wanted to travel for one year. After 2 years of saving $ and over 2 million miles and points, we sold our cars and apartment and left home January 10, 2016. We started this #travelvlog to share our experiences with friends and family, then decided we really liked vlogging and traveling! After achieving our new goal of 100 countries before 2020 and all 7 continents, we have no plans to slow down anytime soon, and we are incredibly thankful to do something we love every day. :)",2020-09-13T14:00:01Z,3297426,https://www.youtube.com/watch?v=20LYSvpz7GY
CArfaGmYuGM,Van Life | Alex Honnold,"Have you ever wondered what it's like to live in a van? Where do you store things? How do you stay powered? What do you do when you need a bathroom? Professional rock climber Alex Honnold takes us through the van that he calls home. His 2002 Ford Econoline E150 serves as his bedroom, bathroom, kitchen, gym, and storage room. It has racked up over 170,000 miles and still ""trucks along quite nicely"", according to Honnold. Watch and learn how he turned his van into a home, it might just inspire you to do the same. 

For more information on the systems Honnold uses to stay powered, visit us at: http://www.goalzero.com/

Music by Dane Holmes",2014-04-24T16:54:09Z,815211,https://www.youtube.com/watch?v=CArfaGmYuGM
R31-u6kVbOw,Van Life Winter Camping - Too Much Snow!!,"#winter #vanlifeuk Storm Arwen brought us some dangerous roads & camping as continue winter van life in the UK

We start the video off down south in the Cotswolds and move back up north to the beautiful Peak District for a very snowy, wintery Britain 

In this video we visit Buxton, Bakewell, Birmingham, Cirencester and more beautiful locations in the Derbyshire Dales and South Yorkshire 

If you like our content, subscribe to our channel
youtube.com/c/thosehappydays

Interested in Van Life, say hello on Instagram:-
 https://www.instagram.com/thosehappy_days/

Interested in Plant Based Food, check out these links:- 

🍰🍰 Our Vegan Food Website:
https://veganfooduk.co.uk/

🍕🍕Find the latest vegan food on our Instagram:
https://www.instagram.com/vegan_food_uk/

🥓🥓Check out our Facebook Page for all vegan food: https://www.facebook.com/veganfooduk

🐷🐔🐄🐑🐇🐶😼🐬🐠🐌
Join our Facebook Group & Community: https://www.facebook.com/groups/VeganFoodUK

If you would like promotional help then send us an email here vfooduk@gmail.com",2021-12-05T08:54:36Z,53398,https://www.youtube.com/watch?v=R31-u6kVbOw
P4muAq7J8K0,FIRST 48 HOURS OF FULL-TIME VAN LIFE,"✈️  Want hidden flight deals to international destinations at up to 80% off? FareDrop is our secret weapon for finding the best deals! Try it risk free ➡️  https://faredrop.app/ytd_200705 ⬅️

After weeks of renovation, we finally left our hometown in Tennessee to begin full-time #vanlife however, we had one more problem to fix along the way. / Travel vlog 720 | Nashville, TN | Filmed June 30-July 3, 2020

Download these copyright free songs we used in this episode - All are from here: http://bit.ly/epidemic_sound
“Entropy”
“Jakarta.”
“Hurrungane”
“368”

——————————————————

Follow us on Instagram for behind the scenes content: @karaandnate https://www.instagram.com/karaandnate/ 

——————————————————

Here’s Nate’s FREE guide to airport lounge access: http://karaandnate.com/the-ultimate-guide-to-lounge-access/ 

How we travel for FREE (Nate’s 30 Days to Becoming a Travel Hacker):
https://learn.karaandnate.com/

Kara’s Behind the Scenes Guide to Editing a Vlog:
https://learn.karaandnate.com/p/how-to-edit-a-vlog/ 

Sign up for our Sunday Summary email here - https://karaandnate.com/sunday-summary/

Get $40+ off your first AirBnB stay through our link!: https://www.airbnb.com/c/karaw76/ 

——————————————————

GEAR:
Our current camera setup: https://karaandnate.com/travel-vlogging-gear/
Our suitcases: http://awaytravel.com/karaandnate
Our gear backpacks: http://bit.ly/wandrd_prvke31

——————————————————

PATREON: https://www.patreon.com/karaandnate 

SUPPORT OUR WORK: http://karaandnate.com/keep-us-on-the-road/ 

PACKING LIST: http://karaandnate.com/travel-essentials/ 

FACEBOOK: https://www.facebook.com/karaandnate/ 
INSTAGRAM: @karaandnate https://www.instagram.com/karaandnate/ 
TWITTER: @karaandnate https://twitter.com/karaandnate

——————————————————

Originally from Nashville, Tennessee, we got married June 2013 and quickly caught the #travel bug! We started “travel hacking” & finally decided we wanted to travel for one year. After 2 years of saving $ and over 2 million miles and points, we sold our cars and apartment and left home January 10, 2016. We started this #travelvlog to share our experiences with friends and family, then decided we really liked vlogging and traveling! After achieving our new goal of 100 countries before 2020 and all 7 continents, we have no plans to slow down anytime soon, and we are incredibly thankful to do something we love every day. :)",2020-07-05T15:00:08Z,1192622,https://www.youtube.com/watch?v=P4muAq7J8K0
3LtFgVhXJcM,Micro Camper Van - Small Footprint &amp; Can Travel Anywhere,"Tiny Living Course - All Things Tiny - https://bit.ly/thtcourse4
Subscribe For Weekly Newsletter : https://bit.ly/THT-Newsletter
Tiny Home Tours Podcast : http://bit.ly/THT-Podcast
Life On The Road In A Skoolie Newsletter : http://bit.ly/OGSN-Signup
Interested In Being Featured On The Channel? : http://bit.ly/Tour-Application
Are you considering a skoolie build? Check this out - http://bit.ly/SkoolieSchool
Subscribe For More Videos : https://www.youtube.com/c/TinyHomeTours
Subscribe For Life On The Road Videos : http://bit.ly/OffGridSkoolieSubscribe

VIDEO DESCRIPTION:

This 2000 Daihatsu Hijet Microvan is adorable! Nici and Max used to camp with a car and tent but quickly realized van life would enhance their journey and save much setup/breakdown time. Their DIY build is mainly sourced from recycled items and natural materials. The curtains are cut from an old table cloth that they dyed with tea, the side of the couch has a pattern made with popsicle sticks, and they also used some bamboo from their garden for decor!

There are two doors, one on each side. One is for an entrance, and the other was creatively used as an extension of the pantry. They managed to design a space where no food or clothing is visible, and things used daily have a proper spot. The tiny size of this rig suits the small streets of Europe well. It's shorter than Max (he's 6'4"" for reference) and wide enough that he and Nici can cuddle at night. They've never had a problem going up steep inclines or maneuvering through quaint village roads.

Insta: https://www.instagram.com/little_ollive/

Shot by: @van.tastictraveling
Edited by: @sagetraveling

______________________________BONUS CONTENT_____________________________________
Nature's Head Toilet With Bonuses - http://bit.ly/NaturesHeadTHT
Tiny House & Skoolie Build Gear - https://skooliecentral.com/gear/
Tiny Home Tours Facebook - https://www.facebook.com/Tinyhome.tours/
Tiny Home Tours Instagram - https://www.instagram.com/tinyhometours/
Life On The Road Newsletter - http://eepurl.com/gAyDP5
Want To See More Skoolie Videos? - https://skooliecentral.com/
Need Something On Amazon? Shop With This Link - https://amzn.to/3kVnG8d",2022-05-19T20:00:00Z,319269,https://www.youtube.com/watch?v=3LtFgVhXJcM
Jtk2QN2rMDk,Wilderness Tools &amp; Gear - Living The Van Life,"Tools in this video:
-------------------------------
Schrade SCHF9 Camp Knife:  https://amzn.to/2Mwr7Ru
Extreme Custom Kydex:  https://bit.ly/2Zaj8Bu
Trayvx Trek Field Knife - 10% Coupon Code: VANLIFE - https://www.trayvax.com/products/trek
Knife Sharpening: https://amzn.to/3fVeBsH
Hults Bruk Akka Foresters Axe: https://amzn.to/2tQx6LD
Agawa Canyon Boreal 21 Folding Saw: https://amzn.to/2RQjFmO
Campcraft Canvas Sheath: https://amzn.to/2T4aJMr
Gransfors Bruk Hand Hatchet:  https://amzn.to/2SFqLMg
BareBones Living - Japanese Nata Tool: https://bit.ly/2yHBXRL
Fjallraven Vidda Pro Ventilated Pants:  https://amzn.to/3fnwDn4
Knee Pad Inserts: https://amzn.to/2xQizBQ

OLight Flashlights: 10% off Coupon Code : VanLife
https://olight.idevaffiliate.com/idevaffiliate.php?id=477

Enjoying a trip out into the wilderness is all about having the proper tools and gear necessary to get the most out of your adventure.   In my past videos, you have seen me use a plethora of various tools  that I have collected for use in my van life adventures.  In THIS review video, I give you an inside look and details on my Schrade SCHF9 Survival Knife, Trayvax Trek Field Knife, Hults Bruk Akka Forestry Axe, Agawa Canyon Boreal 21 Folding Saw, Camp Canvas Sheath, Gransfors Bruk Hand Hatchet, Barebones Living Japanese Nata Tool, and my Fjallraven Vidda Pro Ventilated trek pants.  These are all tools and gear that I carry with my everywhere I go in my van when traveling into the woods and forest for doing camping, bushcraft, exploring and adventuring.  

Support The LTVL Channel:
--------------
Paypal: https://www.paypal.me/livingthevanlife
Patreon:  https://www.patreon.com/LivingTheVanLife

Follow me:
Van Life Instagram: @LivingTheVanLife
https://www.instagram.com/livingthevanlife/

Personal Instagram: @chad_derosa
https://www.instagram.com/chad_derosa/

My Current Film Production - “Rockets and Titans”:
YouTube: https://www.youtube.com/channel/UCaekVy98pF50VoCwWHwl2ZA
Instagram:  https://www.instagram.com/rocketsandtitans/   
Facebook:  https://www.facebook.com/rocketsandtitans/


The gear I use while Living The Van Life:

My Cold Weather Clothing:
--------------
Fjallraven Vidda Pro Ventilated Pants:  https://amzn.to/3fnwDn4
Fjallraven Vidda Pro Jacket: https://amzn.to/2L2BYm7
Fjallraven Chunky Hat: https://amzn.to/2SEj6xE
Marmot Down Coat: https://amzn.to/2Wuol4h
WoolX Base Layer Bottoms: https://amzn.to/3b8XvUL
WoolX Base Layer Top: https://amzn.to/2YC2xGB
WoolX Socks: https://amzn.to/2W5hf7i
Sorel Winter Boots: https://amzn.to/3fpVirp

Winter Van Equipment:
——————-
5KW 12V Diesel Heater: https://amzn.to/2OSFrGC
Dehumidifying Packs (Moisture Control): https://amzn.to/2KTlSKy

Personal Wear:
-------------
Oakley Sunglasses: https://amzn.to/2Y7URcu
Carhartt Pants: https://amzn.to/2CvdbTM

My Cooking Gear:
--------------
Jetboil MiniMo Camping Stove Cooking System: https://amzn.to/2TH3yrF
Coleman Bottle Top Propane Stove: https://amzn.to/2SS82P0
12” Stone Earth Non-Stick Pan: https://amzn.to/2GLUcqP
Tovolo Nylon Flex: https://amzn.to/2GLvy9Z
Farberware Cutting Board: https://amzn.to/2TRj4kS
Seventh Generation Disinfecting Wipes: https://amzn.to/2IpC34S

Fishing Gear
————————-
Redington Fly Rod:  https://amzn.to/33imvoR
Van Gear
--------------
Agawa Canyon Boreal Folding Saw: https://amzn.to/2pLnSho
Inergy Kodiak Solar Generator Battery: https://www.inergysolar.com/ref/17/    ***COUPON CODE: vanlife
ARB 2500 Awning: https://amzn.to/2SmJjyq
Off Road 783 Watt LED Light Bar: https://amzn.to/2XlP9SJ
Leveling Blocks: https://amzn.to/2CdtnbE


Hydro Flask 10oz wine tumbler: https://amzn.to/2thUvlf
Hydro Flask 12oz travel mug: https://amzn.to/2GnJ1Fw
Dimmable LED Lighting: https://amzn.to/2KR9qe9
USB Mood Lights: https://amzn.to/2PjYdn8
Sony Bluetooth Speaker: https://amzn.to/2Pj2qY3
Van Life Garbage Can: https://amzn.to/2PfJNEw
Dehumidifying Packs (Moisture Control): https://amzn.to/2KTlSKy
USB Charging HUB: https://amzn.to/2Pj1Ut5
USB Fan (circulates heat from the heater): https://amzn.to/2DBh7lu


Off Road Gear
-------------
General Grabber A/TX All Terrain Tires - 225/75r16 - https://amzn.to/2RsKSLS
MaxTrax: https://amzn.to/2U77Sku
Hi-Lift Jack: https://amzn.to/2PcCOMF
Hi-Lift Wheel Jack Strap: https://amzn.to/2Pkn5vb
Coyote Tire Deflators: https://amzn.to/2KRQhZL
Portable Air Compressor: https://amzn.to/2PcDq4V

My Camera Gear
--------------
Canon EOS 70D: https://amzn.to/2KYnF17
Joby Vlog Tripod: https://amzn.to/2RybHxo
Rode VideoMic Pro Plus: https://amzn.to/2PfKTjC
DJI Mavic Air: https://amzn.to/2SvB9nz

Living The Van Life YouTube Channel is a participant in the Amazon Services LLC Associates Program,
​an affiliate advertising program designed to provide a means for sites to earn advertising fees by advertising and linking to Amazon.com 
FTC Disclosure Statement:
Some links on this youtube channel may be affiliate links. We may get paid if you buy something or take an action after clicking one of these.",2020-05-14T19:00:03Z,75877,https://www.youtube.com/watch?v=Jtk2QN2rMDk
